global_wiring_id,component,component_label,local_grid_id,row,col,u,v,source_quad_id,source_region,cell_size,center_x,center_y,center_z,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
68,palm,??,68,3,14,0.8235294117647058,0.15789473684210525,3462,palm,0.18906326554038308,2.7414173503355546,0.6617214293913408,0.0,2.6468857175653633,0.5671897966211492,0.0,2.8359489831057463,0.5671897966211492,0.0,2.8359489831057463,0.7562530621615323,0.0,2.6468857175653633,0.7562530621615323,0.0
69,palm,??,69,3,15,0.8823529411764706,0.15789473684210525,3463,palm,0.18906326554038308,2.930480615875938,0.6617214293913408,0.0,2.8359489831057463,0.5671897966211492,0.0,3.0250122486461293,0.5671897966211492,0.0,3.0250122486461293,0.7562530621615323,0.0,2.8359489831057463,0.7562530621615323,0.0
70,palm,??,70,3,16,0.9411764705882353,0.15789473684210525,3250,palm,0.18906326554038308,3.119543881416321,0.6617214293913408,0.0,3.0250122486461293,0.5671897966211492,0.0,3.2140755141865123,0.5671897966211492,0.0,3.2140755141865123,0.7562530621615323,0.0,3.0250122486461293,0.7562530621615323,0.0
71,palm,??,71,3,17,1.0,0.15789473684210525,3253,palm,0.18906326554038308,3.308607146956704,0.6617214293913408,0.0,3.2140755141865123,0.5671897966211492,0.0,3.4031387797268953,0.5671897966211492,0.0,3.4031387797268953,0.7562530621615323,0.0,3.2140755141865123,0.7562530621615323,0.0
72,palm,??,72,4,0,0.0,0.21052631578947367,3735,palm,0.18906326554038308,0.09453163277019154,0.8507846949317239,0.0,0.0,0.7562530621615323,0.0,0.18906326554038308,0.7562530621615323,0.0,0.18906326554038308,0.9453163277019154,0.0,0.0,0.9453163277019154,0.0
73,palm,??,73,4,1,0.058823529411764705,0.21052631578947367,3737,palm,0.18906326554038308,0.2835948983105746,0.8507846949317239,0.0,0.18906326554038308,0.7562530621615323,0.0,0.37812653108076616,0.7562530621615323,0.0,0.37812653108076616,0.9453163277019154,0.0,0.18906326554038308,0.9453163277019154,0.0
74,palm,??,74,4,2,0.11764705882352941,0.21052631578947367,3739,palm,0.18906326554038308,0.4726581638509577,0.8507846949317239,0.0,0.37812653108076616,0.7562530621615323,0.0,0.5671897966211492,0.7562530621615323,0.0,0.5671897966211492,0.9453163277019154,0.0,0.37812653108076616,0.9453163277019154,0.0
75,palm,??,75,4,3,0.17647058823529413,0.21052631578947367,3741,palm,0.18906326554038308,0.6617214293913407,0.8507846949317239,0.0,0.5671897966211492,0.7562530621615323,0.0,0.7562530621615323,0.7562530621615323,0.0,0.7562530621615323,0.9453163277019154,0.0,0.5671897966211492,0.9453163277019154,0.0
76,palm,??,76,4,4,0.23529411764705882,0.21052631578947367,3743,palm,0.18906326554038308,0.8507846949317239,0.8507846949317239,0.0,0.7562530621615323,0.7562530621615323,0.0,0.9453163277019154,0.7562530621615323,0.0,0.9453163277019154,0.9453163277019154,0.0,0.7562530621615323,0.9453163277019154,0.0
77,palm,??,77,4,5,0.29411764705882354,0.21052631578947367,3883,palm,0.18906326554038308,1.039847960472107,0.8507846949317239,0.0,0.9453163277019154,0.7562530621615323,0.0,1.1343795932422984,0.7562530621615323,0.0,1.1343795932422984,0.9453163277019154,0.0,0.9453163277019154,0.9453163277019154,0.0
